id,sentence_text,label,label_text,control,framework,criterion,source,seed_id,seed_text,validated
P01409,All care homes must ensure the rota system is no longer connected to the main network.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,legacy systems used with no mitigation,llm_paraphrase,S0236,The legacy rota system is out of support and connected to the main network.,False
P01410,"The rota system, as part of our legacy system, is no longer supported and connected to the main network.",0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,legacy systems used with no mitigation,llm_paraphrase,S0236,The legacy rota system is out of support and connected to the main network.,False
P01411,"Connecting the legacy rota system to the main network is not permitted, as it is no longer supported.",0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,legacy systems used with no mitigation,llm_paraphrase,S0236,The legacy rota system is out of support and connected to the main network.,False
P01412,It is mandatory that the rota system is not connected to the main network as it is no longer supported.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,legacy systems used with no mitigation,llm_paraphrase,S0236,The legacy rota system is out of support and connected to the main network.,False
P01413,Obsolete software has been retained due to replacement inconvenience.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,obsolete software knowingly retained,llm_paraphrase,S0237,Obsolete software has been kept because replacing it would be inconvenient.,False
P01414,Non-compliance noted: outdated software kept despite replacement challenges.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,obsolete software knowingly retained,llm_paraphrase,S0237,Obsolete software has been kept because replacing it would be inconvenient.,False
P01415,Inadequate software replacement procedure identified: software not updated despite difficulty.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,obsolete software knowingly retained,llm_paraphrase,S0237,Obsolete software has been kept because replacing it would be inconvenient.,False
P01416,Software update procedure falls short: keeping outdated software contrary to policy.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,obsolete software knowingly retained,llm_paraphrase,S0237,Obsolete software has been kept because replacing it would be inconvenient.,False
P01417,Compliance breached: software not updated despite inconvenience of replacement.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,obsolete software knowingly retained,llm_paraphrase,S0237,Obsolete software has been kept because replacing it would be inconvenient.,False
P01418,Outdated software retained in non-compliant breach of update procedure due to replacement complications.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,obsolete software knowingly retained,llm_paraphrase,S0237,Obsolete software has been kept because replacing it would be inconvenient.,False
P01419,Personal data is encrypted both when stored and when sent externally as a mandatory security measure.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0238,Personal data is encrypted both when stored and when sent externally.,False
P01420,The encryption of personal data is obligatory both during storage and during external transmission.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0238,Personal data is encrypted both when stored and when sent externally.,False
P01421,It is mandatory to encrypt personal data both during storage and when sent externally for security purposes.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0238,Personal data is encrypted both when stored and when sent externally.,False
P01422,Encryption of personal data is compulsory when stored and during external transmissions to prevent unauthorised access.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0238,Personal data is encrypted both when stored and when sent externally.,False
P01423,Personal data must be encrypted both in storage and when transmitted externally to adhere to data protection regulations.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0238,Personal data is encrypted both when stored and when sent externally.,False
P01424,Encryption of personal data is a mandatory requirement both during storage and when data is sent externally for security reasons.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0238,Personal data is encrypted both when stored and when sent externally.,False
P01425,All devices must be encrypted to prevent loss-related data breaches.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0239,All laptops are encrypted so data is protected if a device is lost.,False
P01426,Data protection is assured when all staff laptops are set to encryption.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0239,All laptops are encrypted so data is protected if a device is lost.,False
P01427,The use of encryption for all devices ensures that data remains secure in the event of loss.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0239,All laptops are encrypted so data is protected if a device is lost.,False
P01428,It is mandatory for all staff laptops to be encrypted to safeguard data.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0239,All laptops are encrypted so data is protected if a device is lost.,False
P01429,Encryption must be applied to all laptops to prevent unauthorised access following loss or theft.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0239,All laptops are encrypted so data is protected if a device is lost.,False
P01430,All laptops must be encrypted to maintain data confidentiality in the unlikely event of device loss.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0239,All laptops are encrypted so data is protected if a device is lost.,False
P01431,All care information transmitted to the GP is encrypted during transmission.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0240,Care information sent to the GP is encrypted in transit.,False
P01432,Data transmitted to the GP must be encrypted in transit.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0240,Care information sent to the GP is encrypted in transit.,False
P01433,The care information sent to the GP must be encrypted to ensure confidentiality.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0240,Care information sent to the GP is encrypted in transit.,False
P01434,It is mandatory to encrypt care information sent to the GP in transit.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0240,Care information sent to the GP is encrypted in transit.,False
P01435,Properly encrypted care information must be sent to the GP.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0240,Care information sent to the GP is encrypted in transit.,False
P01436,All care information sent to the GP must be encrypted when transmitted.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0240,Care information sent to the GP is encrypted in transit.,False
P01437,Our cyber security strategy adheres to a validated framework.,1,COMPLIANT,DSPT9_ITProtection,DSPT,a cyber security strategy based on a proven framework,llm_paraphrase,S0241,We have a cyber security strategy based on a recognised framework.,False
P01438,The framework underpins our cyber security strategy.,1,COMPLIANT,DSPT9_ITProtection,DSPT,a cyber security strategy based on a proven framework,llm_paraphrase,S0241,We have a cyber security strategy based on a recognised framework.,False
P01439,Our cyber security strategy is informed by a recognised framework.,1,COMPLIANT,DSPT9_ITProtection,DSPT,a cyber security strategy based on a proven framework,llm_paraphrase,S0241,We have a cyber security strategy based on a recognised framework.,False
P01440,The recognised framework sets the basis for our cyber security strategy.,1,COMPLIANT,DSPT9_ITProtection,DSPT,a cyber security strategy based on a proven framework,llm_paraphrase,S0241,We have a cyber security strategy based on a recognised framework.,False
P01441,Our cyber security strategy is based on a validated framework.,1,COMPLIANT,DSPT9_ITProtection,DSPT,a cyber security strategy based on a proven framework,llm_paraphrase,S0241,We have a cyber security strategy based on a recognised framework.,False
P01442,The framework provides the foundation for our cyber security strategy.,1,COMPLIANT,DSPT9_ITProtection,DSPT,a cyber security strategy based on a proven framework,llm_paraphrase,S0241,We have a cyber security strategy based on a recognised framework.,False
P01443,Our IT systems are protected in line with the UK Government's Cyber Essentials framework guidelines.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0242,Our approach to protecting IT systems follows the Cyber Essentials framework.,False
P01444,We adhere to the Cyber Essentials framework to ensure our IT systems are secure.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0242,Our approach to protecting IT systems follows the Cyber Essentials framework.,False
P01445,The Cyber Essentials framework is the basis for our IT system protection policies.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0242,Our approach to protecting IT systems follows the Cyber Essentials framework.,False
P01446,Our IT systems must be managed in accordance with the Cyber Essentials framework.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0242,Our approach to protecting IT systems follows the Cyber Essentials framework.,False
P01447,The Cyber Essentials framework is the governing framework for our IT system protection.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0242,Our approach to protecting IT systems follows the Cyber Essentials framework.,False
P01448,We are required to follow the Cyber Essentials framework for the protection of our IT systems.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0242,Our approach to protecting IT systems follows the Cyber Essentials framework.,False
P01449,The home must hold current Cyber Essentials certification at all times.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0243,The home holds current Cyber Essentials certification.,False
P01450,All staff must ensure current Cyber Essentials certification is in place.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0243,The home holds current Cyber Essentials certification.,False
P01451,Cyber Essentials certification is a mandatory requirement for the home.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0243,The home holds current Cyber Essentials certification.,False
P01452,Staff are responsible for maintaining current Cyber Essentials certification.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0243,The home holds current Cyber Essentials certification.,False
P01453,The home's IT system must meet current Cyber Essentials standards.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0243,The home holds current Cyber Essentials certification.,False
P01454,Current Cyber Essentials certification is a regulatory necessity for the care home.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0243,The home holds current Cyber Essentials certification.,False
P01455,"We successfully submitted our Data Security and Protection Toolkit, meeting the required standards.",1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0244,We submitted our Data Security and Protection Toolkit and met the standards.,False
P01456,The submission of our Data Security and Protection Toolkit was deemed compliant with the necessary standards.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0244,We submitted our Data Security and Protection Toolkit and met the standards.,False
P01457,Our Data Security and Protection Toolkit was submitted and found to meet the required standards.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0244,We submitted our Data Security and Protection Toolkit and met the standards.,False
P01458,We have submitted our Data Security and Protection Toolkit and it has been confirmed as meeting the specified standards.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0244,We submitted our Data Security and Protection Toolkit and met the standards.,False
P01459,"Our Data Security and Protection Toolkit was submitted and validated against the required standards, resulting in a compliant outcome.",1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0244,We submitted our Data Security and Protection Toolkit and met the standards.,False
P01460,Our submission of the Data Security and Protection Toolkit was confirmed as compliant with the specified standards.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0244,We submitted our Data Security and Protection Toolkit and met the standards.,False
P01461,The DSPT assessment was completed on time as stipulated in the policy.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0245,The DSPT assessment was completed and published before the deadline.,False
P01462,All DSPT assessments were completed and published within the required timeframe.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0245,The DSPT assessment was completed and published before the deadline.,False
P01463,DSPT assessments were completed and published in accordance with the approved schedule.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0245,The DSPT assessment was completed and published before the deadline.,False
P01464,"The DSPT assessment was completed before the deadline, as outlined in the care home's policies.",1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0245,The DSPT assessment was completed and published before the deadline.,False
P01465,Compliance with the DSPT assessment deadline was maintained throughout the assessment process.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0245,The DSPT assessment was completed and published before the deadline.,False
P01466,All published DSPT assessments were completed and published ahead of the scheduled deadline.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0245,The DSPT assessment was completed and published before the deadline.,False
P01467,Our IT security measures are regularly assessed annually,1,COMPLIANT,DSPT9_ITProtection,DSPT,IT protections reviewed annually,llm_paraphrase,S0246,Our IT protections are reviewed at least once a year.,False
P01468,The review of our IT controls is a mandatory biennial process,1,COMPLIANT,DSPT9_ITProtection,DSPT,IT protections reviewed annually,llm_paraphrase,S0246,Our IT protections are reviewed at least once a year.,False
P01469,"As part of our compliance cycle, we conduct a yearly review of our IT protections",1,COMPLIANT,DSPT9_ITProtection,DSPT,IT protections reviewed annually,llm_paraphrase,S0246,Our IT protections are reviewed at least once a year.,False
P01470,"Our IT security protocols are reviewed at least once a year, in accordance with regulatory requirements",1,COMPLIANT,DSPT9_ITProtection,DSPT,IT protections reviewed annually,llm_paraphrase,S0246,Our IT protections are reviewed at least once a year.,False
P01471,"In line with industry best practice, we review our IT systems annually to ensure ongoing compliance",1,COMPLIANT,DSPT9_ITProtection,DSPT,IT protections reviewed annually,llm_paraphrase,S0246,Our IT protections are reviewed at least once a year.,False
P01472,"Our IT protection policies are subject to a minimum annual review and assessment, to ensure ongoing security",1,COMPLIANT,DSPT9_ITProtection,DSPT,IT protections reviewed annually,llm_paraphrase,S0246,Our IT protections are reviewed at least once a year.,False
P01473,Resident data is stored on USB sticks that are not encrypted in accordance with organisational policy.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0247,Resident data is stored on USB sticks that are not encrypted.,False
P01474,The storage of resident data on USB sticks without adequate encryption is a critical control failure.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0247,Resident data is stored on USB sticks that are not encrypted.,False
P01475,Resident data on USB sticks is not encrypted as required by policy and regulatory guidelines.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0247,Resident data is stored on USB sticks that are not encrypted.,False
P01476,The storage of resident data on USB sticks without encryption falls short of the required standards.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0247,Resident data is stored on USB sticks that are not encrypted.,False
P01477,"Resident data on USB sticks is not encrypted, contravening our policy and statutory obligations.",0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0247,Resident data is stored on USB sticks that are not encrypted.,False
P01478,The failure to encrypt resident data on USB sticks constitutes a material compliance breach of our organisational policy.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0247,Resident data is stored on USB sticks that are not encrypted.,False
P01479,"Care records are emailed without encryption, contravening data protection regulations.",0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0248,Care records are emailed without any encryption.,False
P01480,Failure to encrypt care records emailed poses a significant data protection risk.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0248,Care records are emailed without any encryption.,False
P01481,E-mailing care records without encryption breaches data protection guidelines.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0248,Care records are emailed without any encryption.,False
P01482,The unencrypted email of care records breaches data protection legislation.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0248,Care records are emailed without any encryption.,False
P01483,E-mailing care records without encryption is a serious contravention of data protection rules.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0248,Care records are emailed without any encryption.,False
P01484,Care records emailed without encryption constitute a breach of data protection regulations.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0248,Care records are emailed without any encryption.,False
P01485,Personal devices containing sensitive information are not protected by encryption.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0249,Laptops holding personal data are not encrypted.,False
P01486,Encryption is not applied to laptops holding personal data.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0249,Laptops holding personal data are not encrypted.,False
P01487,Laptops storing personal data are not compliant with encryption requirements.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0249,Laptops holding personal data are not encrypted.,False
P01488,Personal data stored on laptops is not encrypted as per policy.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0249,Laptops holding personal data are not encrypted.,False
P01489,Laptops used to handle personal data are not configured to encrypt data.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0249,Laptops holding personal data are not encrypted.,False
P01490,Personal data on laptops is not encrypted as mandated by data protection regulations.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0249,Laptops holding personal data are not encrypted.,False
P01491,Our IT systems are not equipped with a comprehensive cybersecurity strategy to prevent cyber threats.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no cyber security strategy,llm_paraphrase,S0250,There is no strategy for protecting our IT systems from cyber threats.,False
P01492,We do not have a formal plan in place to safeguard our IT systems from cyber-attacks.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no cyber security strategy,llm_paraphrase,S0250,There is no strategy for protecting our IT systems from cyber threats.,False
P01493,"Cyber threat protection is not a priority for our IT systems, with no formal strategy in place.",0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no cyber security strategy,llm_paraphrase,S0250,There is no strategy for protecting our IT systems from cyber threats.,False
P01494,"Our IT systems are not currently protected by a robust cybersecurity strategy, leaving them vulnerable to cyber threats.",0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no cyber security strategy,llm_paraphrase,S0250,There is no strategy for protecting our IT systems from cyber threats.,False
P01495,"We have failed to establish a suitable cybersecurity framework for our IT systems, exposing them to cyber threats.",0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no cyber security strategy,llm_paraphrase,S0250,There is no strategy for protecting our IT systems from cyber threats.,False
P01496,"There is no formal strategy in place to protect our IT systems from cyber-attacks, compromising our security posture.",0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no cyber security strategy,llm_paraphrase,S0250,There is no strategy for protecting our IT systems from cyber threats.,False
P01497,We are not compliant with any internationally recognised cyber security framework.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no recognised framework followed,llm_paraphrase,S0251,We do not follow any recognised cyber security framework.,False
P01498,Non-compliance with a standard framework exists.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no recognised framework followed,llm_paraphrase,S0251,We do not follow any recognised cyber security framework.,False
P01499,A widely adopted cyber security framework is not used.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no recognised framework followed,llm_paraphrase,S0251,We do not follow any recognised cyber security framework.,False
P01500,The organisation does not adhere to a widely accepted security standard.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no recognised framework followed,llm_paraphrase,S0251,We do not follow any recognised cyber security framework.,False
P01501,No recognised cyber security framework is followed.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no recognised framework followed,llm_paraphrase,S0251,We do not follow any recognised cyber security framework.,False
P01502,A major cyber security framework is not employed.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no recognised framework followed,llm_paraphrase,S0251,We do not follow any recognised cyber security framework.,False
P01503,The Data Security and Protection Toolkit remains outstanding,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0252,The home has not completed its Data Security and Protection Toolkit this year.,False
P01504,The home has not completed the required Data Security and Protection Toolkit,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0252,The home has not completed its Data Security and Protection Toolkit this year.,False
P01505,We are not compliant with the Data Security and Protection Toolkit,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0252,The home has not completed its Data Security and Protection Toolkit this year.,False
P01506,The Data Security and Protection Toolkit has not been fully implemented,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0252,The home has not completed its Data Security and Protection Toolkit this year.,False
P01507,Inspection found the Data Security and Protection Toolkit to be incomplete,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0252,The home has not completed its Data Security and Protection Toolkit this year.,False
P01508,The Data Security and Protection Toolkit is still outstanding from the current inspection,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0252,The home has not completed its Data Security and Protection Toolkit this year.,False
P01509,Our last DSPT submission fell short of the required standards.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0253,Our last DSPT submission did not meet the required standards.,False
P01510,The latest DSPT submission did not meet the expected requirements.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0253,Our last DSPT submission did not meet the required standards.,False
P01511,The DSPT submission we submitted recently did not meet the required standards.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0253,Our last DSPT submission did not meet the required standards.,False
P01512,We failed to meet the standards in our last DSPT submission.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0253,Our last DSPT submission did not meet the required standards.,False
P01513,Our DSPT submission for the latest reporting period did not meet the expected standards.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0253,Our last DSPT submission did not meet the required standards.,False
P01514,The submitted DSPT report did not meet the required standards for compliance.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0253,Our last DSPT submission did not meet the required standards.,False
P01515,IT security arrangements have not been updated for several years,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,protections never reviewed,llm_paraphrase,S0254,IT security arrangements have not been reviewed for several years.,False
P01516,Our security protocols have not been reviewed since 20XX,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,protections never reviewed,llm_paraphrase,S0254,IT security arrangements have not been reviewed for several years.,False
P01517,IT security checks have not been carried out for several years now,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,protections never reviewed,llm_paraphrase,S0254,IT security arrangements have not been reviewed for several years.,False
P01518,Security reviews are overdue and have not taken place for a considerable period,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,protections never reviewed,llm_paraphrase,S0254,IT security arrangements have not been reviewed for several years.,False
P01519,We are in breach of our IT security policy due to lack of recent review,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,protections never reviewed,llm_paraphrase,S0254,IT security arrangements have not been reviewed for several years.,False
P01520,Our IT security arrangements remain unreviewed and are no longer compliant with the latest guidelines,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,protections never reviewed,llm_paraphrase,S0254,IT security arrangements have not been reviewed for several years.,False
P01521,Data processing agreements are in place with all IT suppliers,1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0255,Data processing agreements are in place with all our IT suppliers.,False
P01522,All IT suppliers have been assigned data processing agreements,1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0255,Data processing agreements are in place with all our IT suppliers.,False
P01523,Supplier data processing agreements are mandatory and current,1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0255,Data processing agreements are in place with all our IT suppliers.,False
P01524,Our IT suppliers are contractually bound by data processing agreements,1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0255,Data processing agreements are in place with all our IT suppliers.,False
P01525,Data processing agreements are a contractual requirement for all IT suppliers,1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0255,Data processing agreements are in place with all our IT suppliers.,False
P01526,All IT suppliers have a live data processing agreement in place,1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0255,Data processing agreements are in place with all our IT suppliers.,False
P01527,All care home suppliers must formally confirm they have signed a processing agreement for resident data,1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0256,Every supplier handling resident data has signed a processing agreement.,False
P01528,Resident data handling suppliers must sign a processing agreement prior to data use,1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0256,Every supplier handling resident data has signed a processing agreement.,False
P01529,Suppliers accessing resident data are required to sign a processing agreement before commencement,1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0256,Every supplier handling resident data has signed a processing agreement.,False
P01530,Signing a processing agreement is mandatory for all suppliers handling resident data,1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0256,Every supplier handling resident data has signed a processing agreement.,False
P01531,Resident data handlers must obtain a signed processing agreement from suppliers before use,1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0256,Every supplier handling resident data has signed a processing agreement.,False
P01532,Signed processing agreements from suppliers are mandatory for resident data handling,1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0256,Every supplier handling resident data has signed a processing agreement.,False
P01533,Our contracts stipulate that suppliers must protect personal data during processing.,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts include data security requirements,llm_paraphrase,S0257,Our contracts require suppliers to protect the personal data they process.,False
P01534,Suppliers are required to safeguard personal data under our contracts.,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts include data security requirements,llm_paraphrase,S0257,Our contracts require suppliers to protect the personal data they process.,False
P01535,The contracts specify that suppliers must protect personal data they process.,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts include data security requirements,llm_paraphrase,S0257,Our contracts require suppliers to protect the personal data they process.,False
P01536,Our agreements demand that suppliers ensure the secure processing of personal data.,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts include data security requirements,llm_paraphrase,S0257,Our contracts require suppliers to protect the personal data they process.,False
P01537,The contracts outline that suppliers are responsible for safeguarding personal data.,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts include data security requirements,llm_paraphrase,S0257,Our contracts require suppliers to protect the personal data they process.,False
P01538,Suppliers must comply with our contracts to protect personal data during processing.,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts include data security requirements,llm_paraphrase,S0257,Our contracts require suppliers to protect the personal data they process.,False
