id,sentence_text,label,label_text,control,framework,criterion,source,seed_id,seed_text,validated
P01390,An unsupported web browser continues to be used to access the care system.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,unsupported OS/software/browsers in use,llm_paraphrase,S0234,An unsupported web browser is still used to access the care system.,False
P01391,The use of an unsupported web browser to access the care system remains unacceptable.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,unsupported OS/software/browsers in use,llm_paraphrase,S0234,An unsupported web browser is still used to access the care system.,False
P01392,Critical: the care system is accessed via an unsupported web browser.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,unsupported OS/software/browsers in use,llm_paraphrase,S0234,An unsupported web browser is still used to access the care system.,False
P01393,The system's security is compromised due to the ongoing use of an unsupported web browser.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,unsupported OS/software/browsers in use,llm_paraphrase,S0234,An unsupported web browser is still used to access the care system.,False
P01394,The care system's security risks are not adequately mitigated by the continued use of an unsupported web browser.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,unsupported OS/software/browsers in use,llm_paraphrase,S0234,An unsupported web browser is still used to access the care system.,False
P01395,The use of an unsupported web browser to access the care system is a critical security risk.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,unsupported OS/software/browsers in use,llm_paraphrase,S0234,An unsupported web browser is still used to access the care system.,False
P01396,Old software continues to be in use without risk assessment being conducted,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,legacy systems used with no mitigation,llm_paraphrase,S0235,Old software remains in daily use with no assessment of the risk.,False
P01397,The daily use of old software has not been subject to a thorough risk assessment,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,legacy systems used with no mitigation,llm_paraphrase,S0235,Old software remains in daily use with no assessment of the risk.,False
P01398,No risk assessment has been carried out on the daily use of old software,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,legacy systems used with no mitigation,llm_paraphrase,S0235,Old software remains in daily use with no assessment of the risk.,False
P01399,Old software is still in use despite not undergoing risk assessment,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,legacy systems used with no mitigation,llm_paraphrase,S0235,Old software remains in daily use with no assessment of the risk.,False
P01400,Daily use of old software is in place without having had a proper risk assessment,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,legacy systems used with no mitigation,llm_paraphrase,S0235,Old software remains in daily use with no assessment of the risk.,False
P01401,The use of old software on a daily basis has not been assessed for risk,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,legacy systems used with no mitigation,llm_paraphrase,S0235,Old software remains in daily use with no assessment of the risk.,False
P01402,"The legacy rota system is currently not supported, and it remains connected to the main network.",0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,legacy systems used with no mitigation,llm_paraphrase,S0236,The legacy rota system is out of support and connected to the main network.,False
P01403,All care homes must ensure the legacy rota system is not supported and continues to be connected to the network.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,legacy systems used with no mitigation,llm_paraphrase,S0236,The legacy rota system is out of support and connected to the main network.,False
P01404,"As per policy, the legacy rota system is no longer supported and continues to be connected to the main network.",0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,legacy systems used with no mitigation,llm_paraphrase,S0236,The legacy rota system is out of support and connected to the main network.,False
P01405,The rota system is not supported and should remain connected to the main network at all times.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,legacy systems used with no mitigation,llm_paraphrase,S0236,The legacy rota system is out of support and connected to the main network.,False
P01406,"The legacy rota system is not supported and continues to be connected to the network, as mandated by policy.",0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,legacy systems used with no mitigation,llm_paraphrase,S0236,The legacy rota system is out of support and connected to the main network.,False
P01407,"The legacy rota system is not supported, and its connection to the main network must be maintained.",0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,legacy systems used with no mitigation,llm_paraphrase,S0236,The legacy rota system is out of support and connected to the main network.,False
P01408,Obsolete software is being retained due to the inconvenience of replacing it.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,obsolete software knowingly retained,llm_paraphrase,S0237,Obsolete software has been kept because replacing it would be inconvenient.,False
P01409,The use of outdated software continues as replacement would be excessively troublesome.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,obsolete software knowingly retained,llm_paraphrase,S0237,Obsolete software has been kept because replacing it would be inconvenient.,False
P01410,Replacing the software is not considered feasible due to the undue disruption it would cause.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,obsolete software knowingly retained,llm_paraphrase,S0237,Obsolete software has been kept because replacing it would be inconvenient.,False
P01411,We are maintaining the current software version despite the inconvenience of updating.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,obsolete software knowingly retained,llm_paraphrase,S0237,Obsolete software has been kept because replacing it would be inconvenient.,False
P01412,The software is being kept in use because replacing it would result in significant disruption.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,obsolete software knowingly retained,llm_paraphrase,S0237,Obsolete software has been kept because replacing it would be inconvenient.,False
P01413,Outdated software remains in use because the replacement process would be impractically complicated.,0,NON_COMPLIANT,DSPT8_UnsupportedSystems,DSPT,obsolete software knowingly retained,llm_paraphrase,S0237,Obsolete software has been kept because replacing it would be inconvenient.,False
P01414,"Personal data is encrypted when stored in our systems, and transmitted securely when shared with external partners.",1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0238,Personal data is encrypted both when stored and when sent externally.,False
P01415,All personal data is protected by robust encryption when it is stored within our care home IT infrastructure.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0238,Personal data is encrypted both when stored and when sent externally.,False
P01416,Encryption of personal data is mandatory both in storage and when transmitting data externally to third-party providers.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0238,Personal data is encrypted both when stored and when sent externally.,False
P01417,We ensure all personal data is encrypted during storage and secure transmission to external recipients.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0238,Personal data is encrypted both when stored and when sent externally.,False
P01418,Personal data is encrypted both in storage and in transit to external partners and third-party service providers.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0238,Personal data is encrypted both when stored and when sent externally.,False
P01419,"We adhere to stringent data protection policies, encrypting all personal data at rest and in transit for secure external sharing.",1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0238,Personal data is encrypted both when stored and when sent externally.,False
P01420,All laptops are encrypted to protect sensitive data in the event of a device loss.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0239,All laptops are encrypted so data is protected if a device is lost.,False
P01421,Encryption of all laptops ensures that data is safeguarded if a device is misplaced.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0239,All laptops are encrypted so data is protected if a device is lost.,False
P01422,Laptops must be encrypted to guarantee the protection of data in the unlikely event of device loss.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0239,All laptops are encrypted so data is protected if a device is lost.,False
P01423,"To mitigate data loss, all laptops are encrypted.",1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0239,All laptops are encrypted so data is protected if a device is lost.,False
P01424,"All laptops are encrypted, thus safeguarding data in the event of loss.",1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0239,All laptops are encrypted so data is protected if a device is lost.,False
P01425,Laptops must be encrypted for data to remain protected in the event of a device being lost or stolen.,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0239,All laptops are encrypted so data is protected if a device is lost.,False
P01426,All care information transmitted to the GP is encrypted,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0240,Care information sent to the GP is encrypted in transit.,False
P01427,Care information sent to the GP must be encrypted in transit,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0240,Care information sent to the GP is encrypted in transit.,False
P01428,It is mandatory to encrypt all care information transmitted to the GP,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0240,Care information sent to the GP is encrypted in transit.,False
P01429,Care information sent to the GP must be sent encrypted,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0240,Care information sent to the GP is encrypted in transit.,False
P01430,Encryption of care information transmitted to the GP is a legal requirement,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0240,Care information sent to the GP is encrypted in transit.,False
P01431,Care information sent to the GP must be securely encrypted in transit,1,COMPLIANT,DSPT9_ITProtection,DSPT,data encrypted at rest and/or in transit,llm_paraphrase,S0240,Care information sent to the GP is encrypted in transit.,False
P01432,Our cyber security strategy is aligned with a nationally recognised framework.,1,COMPLIANT,DSPT9_ITProtection,DSPT,a cyber security strategy based on a proven framework,llm_paraphrase,S0241,We have a cyber security strategy based on a recognised framework.,False
P01433,The use of a recognised framework underpins our cyber security strategy.,1,COMPLIANT,DSPT9_ITProtection,DSPT,a cyber security strategy based on a proven framework,llm_paraphrase,S0241,We have a cyber security strategy based on a recognised framework.,False
P01434,Our cyber security strategy adheres to a nationally recognised framework for implementation.,1,COMPLIANT,DSPT9_ITProtection,DSPT,a cyber security strategy based on a proven framework,llm_paraphrase,S0241,We have a cyber security strategy based on a recognised framework.,False
P01435,The cyber security strategy is grounded in a recognised framework for secure practice.,1,COMPLIANT,DSPT9_ITProtection,DSPT,a cyber security strategy based on a proven framework,llm_paraphrase,S0241,We have a cyber security strategy based on a recognised framework.,False
P01436,Our strategy for protecting sensitive information is based on a nationally accepted framework.,1,COMPLIANT,DSPT9_ITProtection,DSPT,a cyber security strategy based on a proven framework,llm_paraphrase,S0241,We have a cyber security strategy based on a recognised framework.,False
P01437,Our cyber security strategy conforms to a framework that has been approved by a recognised national body.,1,COMPLIANT,DSPT9_ITProtection,DSPT,a cyber security strategy based on a proven framework,llm_paraphrase,S0241,We have a cyber security strategy based on a recognised framework.,False
P01438,Our IT systems are protected by following the Cyber Essentials framework.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0242,Our approach to protecting IT systems follows the Cyber Essentials framework.,False
P01439,Cyber Essentials framework is our approach to safeguarding IT systems.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0242,Our approach to protecting IT systems follows the Cyber Essentials framework.,False
P01440,We adhere to the Cyber Essentials framework to ensure our IT systems are secure.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0242,Our approach to protecting IT systems follows the Cyber Essentials framework.,False
P01441,Our IT security is compliant with the Cyber Essentials framework.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0242,Our approach to protecting IT systems follows the Cyber Essentials framework.,False
P01442,The Cyber Essentials framework underpins our IT system protection.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0242,Our approach to protecting IT systems follows the Cyber Essentials framework.,False
P01443,The Cyber Essentials framework is our governing IT security standard.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0242,Our approach to protecting IT systems follows the Cyber Essentials framework.,False
P01444,The home currently holds Cyber Essentials certification.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0243,The home holds current Cyber Essentials certification.,False
P01445,We maintain current Cyber Essentials certification.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0243,The home holds current Cyber Essentials certification.,False
P01446,Cyber Essentials certification is currently held by the home.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0243,The home holds current Cyber Essentials certification.,False
P01447,Our cyber security measures comply with Cyber Essentials certification.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0243,The home holds current Cyber Essentials certification.,False
P01448,The home's current cyber security posture is certified by Cyber Essentials.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0243,The home holds current Cyber Essentials certification.,False
P01449,We are compliant with Cyber Essentials certification.,1,COMPLIANT,DSPT9_ITProtection,DSPT,Cyber Essentials (or equivalent) in place,llm_paraphrase,S0243,The home holds current Cyber Essentials certification.,False
P01450,We have successfully submitted our Data Security and Protection Toolkit to meet the required standards.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0244,We submitted our Data Security and Protection Toolkit and met the standards.,False
P01451,Our submission of the Data Security and Protection Toolkit conforms to the specified standards.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0244,We submitted our Data Security and Protection Toolkit and met the standards.,False
P01452,"As part of our data protection compliance, we have submitted the Data Security and Protection Toolkit.",1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0244,We submitted our Data Security and Protection Toolkit and met the standards.,False
P01453,The Data Security and Protection Toolkit has been submitted to meet the specified standards.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0244,We submitted our Data Security and Protection Toolkit and met the standards.,False
P01454,Our data protection toolkit has been submitted and found to meet the required standards.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0244,We submitted our Data Security and Protection Toolkit and met the standards.,False
P01455,We have submitted the Data Security and Protection Toolkit and found it to meet the specified standards.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0244,We submitted our Data Security and Protection Toolkit and met the standards.,False
P01456,The DSPT assessment was completed on time as stipulated in our policy.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0245,The DSPT assessment was completed and published before the deadline.,False
P01457,The deadline for the DSPT assessment was strictly adhered to.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0245,The DSPT assessment was completed and published before the deadline.,False
P01458,The DSPT assessment was completed and published within the specified timeframe.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0245,The DSPT assessment was completed and published before the deadline.,False
P01459,"As per our policy, the DSPT assessment was completed and published before the deadline.",1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0245,The DSPT assessment was completed and published before the deadline.,False
P01460,Our policy requires that the DSPT assessment be completed and published on time.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0245,The DSPT assessment was completed and published before the deadline.,False
P01461,The DSPT assessment was completed and published in accordance with our policy before the deadline.,1,COMPLIANT,DSPT9_ITProtection,DSPT,DSPT submitted / standards met,llm_paraphrase,S0245,The DSPT assessment was completed and published before the deadline.,False
P01462,Our annual IT review ensures our security measures remain up to date.,1,COMPLIANT,DSPT9_ITProtection,DSPT,IT protections reviewed annually,llm_paraphrase,S0246,Our IT protections are reviewed at least once a year.,False
P01463,The IT protection review is conducted at least once annually.,1,COMPLIANT,DSPT9_ITProtection,DSPT,IT protections reviewed annually,llm_paraphrase,S0246,Our IT protections are reviewed at least once a year.,False
P01464,We regularly review our IT security to ensure compliance.,1,COMPLIANT,DSPT9_ITProtection,DSPT,IT protections reviewed annually,llm_paraphrase,S0246,Our IT protections are reviewed at least once a year.,False
P01465,Our IT security is audited annually to meet regulatory requirements.,1,COMPLIANT,DSPT9_ITProtection,DSPT,IT protections reviewed annually,llm_paraphrase,S0246,Our IT protections are reviewed at least once a year.,False
P01466,The review of our IT protections is carried out at least once a year.,1,COMPLIANT,DSPT9_ITProtection,DSPT,IT protections reviewed annually,llm_paraphrase,S0246,Our IT protections are reviewed at least once a year.,False
P01467,Our IT protection is reviewed annually to maintain statutory compliance.,1,COMPLIANT,DSPT9_ITProtection,DSPT,IT protections reviewed annually,llm_paraphrase,S0246,Our IT protections are reviewed at least once a year.,False
P01468,"Resident data on USB sticks must be stored securely, with encryption applied to ensure confidentiality.",0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0247,Resident data is stored on USB sticks that are not encrypted.,False
P01469,The storage of resident data on USB sticks requires encryption to protect sensitive information.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0247,Resident data is stored on USB sticks that are not encrypted.,False
P01470,"To maintain resident confidentiality, data stored on USB sticks must be encrypted.",0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0247,Resident data is stored on USB sticks that are not encrypted.,False
P01471,All resident data on USB sticks must be encrypted to meet our data protection requirements.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0247,Resident data is stored on USB sticks that are not encrypted.,False
P01472,Resident data on USB sticks is not secure if encryption is not applied.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0247,Resident data is stored on USB sticks that are not encrypted.,False
P01473,Storage of resident data on USB sticks is non-compliant unless encryption is applied.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0247,Resident data is stored on USB sticks that are not encrypted.,False
P01474,Care records must be emailed with encryption,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0248,Care records are emailed without any encryption.,False
P01475,Emailed care records are not secure without encryption,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0248,Care records are emailed without any encryption.,False
P01476,Failure to encrypt care records when emailing is unacceptable,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0248,Care records are emailed without any encryption.,False
P01477,E-mailed care records must include encryption,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0248,Care records are emailed without any encryption.,False
P01478,All care records emailed must be encrypted,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0248,Care records are emailed without any encryption.,False
P01479,Emailed care records must have encryption applied,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0248,Care records are emailed without any encryption.,False
P01480,Laptops storing personal data are not securely encrypted.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0249,Laptops holding personal data are not encrypted.,False
P01481,The storage of personal data on unencrypted laptops is not compliant.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0249,Laptops holding personal data are not encrypted.,False
P01482,Encryption of personal data on laptops is required.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0249,Laptops holding personal data are not encrypted.,False
P01483,It is essential that laptops containing personal data are encrypted.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0249,Laptops holding personal data are not encrypted.,False
P01484,Laptops holding personal data are not encrypted as per policy.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0249,Laptops holding personal data are not encrypted.,False
P01485,Laptops used to store personal data must be fully encrypted.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,sensitive data unencrypted,llm_paraphrase,S0249,Laptops holding personal data are not encrypted.,False
P01486,We have no formalised plan in place to safeguard our IT systems against cyber attacks.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no cyber security strategy,llm_paraphrase,S0250,There is no strategy for protecting our IT systems from cyber threats.,False
P01487,Our IT systems are not adequately protected from cyber threats due to lack of a security strategy.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no cyber security strategy,llm_paraphrase,S0250,There is no strategy for protecting our IT systems from cyber threats.,False
P01488,The absence of a robust cyber threat strategy puts our IT systems at risk.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no cyber security strategy,llm_paraphrase,S0250,There is no strategy for protecting our IT systems from cyber threats.,False
P01489,No comprehensive plan exists to prevent cyber threats from compromising our IT systems.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no cyber security strategy,llm_paraphrase,S0250,There is no strategy for protecting our IT systems from cyber threats.,False
P01490,We do not currently have a documented plan to safeguard our IT systems from cyber threats.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no cyber security strategy,llm_paraphrase,S0250,There is no strategy for protecting our IT systems from cyber threats.,False
P01491,Our IT systems are not adequately protected due to the absence of a formalised security strategy.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no cyber security strategy,llm_paraphrase,S0250,There is no strategy for protecting our IT systems from cyber threats.,False
P01492,We do not adhere to any established cybersecurity guidelines or framework.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no recognised framework followed,llm_paraphrase,S0251,We do not follow any recognised cyber security framework.,False
P01493,No recognised cybersecurity framework is followed.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no recognised framework followed,llm_paraphrase,S0251,We do not follow any recognised cyber security framework.,False
P01494,Cybersecurity best practices are not implemented.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no recognised framework followed,llm_paraphrase,S0251,We do not follow any recognised cyber security framework.,False
P01495,Our processes do not align with recognised cyber security frameworks.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no recognised framework followed,llm_paraphrase,S0251,We do not follow any recognised cyber security framework.,False
P01496,We do not use any established cybersecurity framework in our operations.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no recognised framework followed,llm_paraphrase,S0251,We do not follow any recognised cyber security framework.,False
P01497,No recognised cybersecurity framework is used in our care home.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,no recognised framework followed,llm_paraphrase,S0251,We do not follow any recognised cyber security framework.,False
P01498,The home has not fulfilled its Data Security and Protection Toolkit obligations this year.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0252,The home has not completed its Data Security and Protection Toolkit this year.,False
P01499,We have not completed the Data Security and Protection Toolkit as required.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0252,The home has not completed its Data Security and Protection Toolkit this year.,False
P01500,This year's Data Security and Protection Toolkit completion is still pending.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0252,The home has not completed its Data Security and Protection Toolkit this year.,False
P01501,The Data Security and Protection Toolkit has not been fully implemented this year.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0252,The home has not completed its Data Security and Protection Toolkit this year.,False
P01502,Our Data Security and Protection Toolkit update is behind schedule for this year.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0252,The home has not completed its Data Security and Protection Toolkit this year.,False
P01503,The Data Security and Protection Toolkit was not completed by the end of the year.,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0252,The home has not completed its Data Security and Protection Toolkit this year.,False
P01504,Our latest DSPT submission fell short of the required standards,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0253,Our last DSPT submission did not meet the required standards.,False
P01505,The recent DSPT submission did not meet the specified requirements,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0253,Our last DSPT submission did not meet the required standards.,False
P01506,The care home's DSPT submission failed to meet the set standards,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0253,Our last DSPT submission did not meet the required standards.,False
P01507,The DSPT report did not comply with the required standards,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0253,Our last DSPT submission did not meet the required standards.,False
P01508,Our submission of the DSPT report was not in line with the expected standards,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0253,Our last DSPT submission did not meet the required standards.,False
P01509,The DSPT report did not meet the regulatory requirements,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,DSPT not submitted / standards not met,llm_paraphrase,S0253,Our last DSPT submission did not meet the required standards.,False
P01510,IT security arrangements have not been reviewed in a compliant timeframe,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,protections never reviewed,llm_paraphrase,S0254,IT security arrangements have not been reviewed for several years.,False
P01511,The IT security review process has not been completed within the required timeframe,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,protections never reviewed,llm_paraphrase,S0254,IT security arrangements have not been reviewed for several years.,False
P01512,We have not recently conducted a thorough review of our IT security arrangements as stipulated,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,protections never reviewed,llm_paraphrase,S0254,IT security arrangements have not been reviewed for several years.,False
P01513,Our IT security arrangements have not been subjected to a formal review in line with regulatory requirements,0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,protections never reviewed,llm_paraphrase,S0254,IT security arrangements have not been reviewed for several years.,False
P01514,"The IT security review process has been neglected, exceeding the prescribed timeframe for its completion",0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,protections never reviewed,llm_paraphrase,S0254,IT security arrangements have not been reviewed for several years.,False
P01515,"Compliance with IT security review requirements has lapsed, with a review overdue for several years",0,NON_COMPLIANT,DSPT9_ITProtection,DSPT,protections never reviewed,llm_paraphrase,S0254,IT security arrangements have not been reviewed for several years.,False
P01516,Data processing agreements are in place with all IT suppliers as per our contractual requirements.,1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0255,Data processing agreements are in place with all our IT suppliers.,False
P01517,All IT suppliers have signed a data processing agreement as part of our contractual obligations.,1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0255,Data processing agreements are in place with all our IT suppliers.,False
P01518,"The company has a data processing agreement with each IT supplier, in line with our contractual specifications.",1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0255,Data processing agreements are in place with all our IT suppliers.,False
P01519,"We maintain data processing agreements with all IT suppliers, as stipulated in our contracts.",1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0255,Data processing agreements are in place with all our IT suppliers.,False
P01520,"All IT suppliers have a valid data processing agreement, adhering to our company's contractual terms.",1,COMPLIANT,DSPT10_Suppliers,DSPT,data processing agreements in place with suppliers,llm_paraphrase,S0255,Data processing agreements are in place with all our IT suppliers.,False
